1522540800000,6922.00000000,7013.84000000,6922.00000000,6990.00000000,221.88304400,1522541099999,1548800.96005811,1253,139.36253700,971788.19485595,0
1522541100000,6989.97000000,7030.00000000,6977.17000000,6993.98000000,195.46841100,1522541399999,1370356.44250956,996,101.73168800,713314.48853644,0
1522541400000,6999.99000000,6999.99000000,6975.31000000,6991.97000000,64.95284600,1522541699999,453969.14931380,435,37.19384800,260013.83550310,0
1522541700000,6991.98000000,7014.99000000,6981.32000000,7008.60000000,106.44155600,1522541999999,745574.00803887,496,68.49936400,479945.18414226,0
1522542000000,7008.59000000,7020.30000000,7005.63000000,7014.20000000,51.85942100,1522542299999,363709.02472823,369,21.24978100,149049.63404982,0
1522542300000,7018.88000000,7040.00000000,7014.00000000,7032.00000000,100.21669400,1522542599999,704244.19746180,656,59.46075300,417997.48927034,0
1522542600000,7032.00000000,7032.00000000,7008.00000000,7008.00000000,50.15504200,1522542899999,351945.50494244,398,16.64793800,116808.71279832,0
1522542900000,7007.99000000,7009.01000000,6993.90000000,6997.01000000,107.15010400,1522543199999,749842.60706372,500,33.47123300,234318.33454439,0
1522543200000,6997.01000000,7017.92000000,6975.00000000,6987.07000000,82.98750000,1522543499999,580852.75091405,510,33.17913000,232336.03500212,0
1522543500000,6987.07000000,7000.00000000,6965.00000000,6987.85000000,85.15589100,1522543799999,594684.80818651,455,31.96835100,223260.80810295,0
1522543800000,6973.30000000,7007.00000000,6970.07000000,7001.96000000,65.60493600,1522544099999,458709.38527890,395,48.82602800,341427.32350988,0
1522544100000,6999.92000000,7005.84000000,6970.07000000,6971.11000000,51.40075000,1522544399999,359285.66870664,418,15.96620900,111666.52047820,0
1522544400000,6980.01000000,6988.97000000,6968.26000000,6986.70000000,30.49758300,1522544699999,212731.53302815,275,15.23941200,106337.76647081,0
1522544700000,6986.48000000,7003.47000000,6976.93000000,7001.00000000,32.76506400,1522544999999,229053.62570200,274,25.36205800,177317.86543661,0
1522545000000,7001.01000000,7008.25000000,6996.89000000,7000.00000000,32.74266100,1522545299999,229292.37700442,346,18.54030000,129836.55145911,0
1522545300000,7000.00000000,7000.00000000,6979.99000000,6994.21000000,42.42945200,1522545599999,296672.55458091,323,23.96668700,167581.09594472,0
1522545600000,7000.00000000,7010.00000000,6994.18000000,7009.97000000,60.73601300,1522545899999,425316.59941110,366,42.93927600,300728.77980449,0
1522545900000,7007.00000000,7020.17000000,7005.05000000,7020.00000000,38.58699900,1522546199999,270506.64497627,371,23.29334300,163336.01084750,0
1522546200000,7015.07000000,7020.00000000,7007.00000000,7010.01000000,32.70857600,1522546499999,229374.47779951,290,14.41571500,101131.41410491,0
1522546500000,7010.01000000,7033.00000000,7010.01000000,7028.47000000,34.33040600,1522546799999,241132.91571598,374,20.83799900,146370.30479738,0
1522546800000,7028.47000000,7049.98000000,7010.01000000,7046.49000000,94.48621000,1522547099999,663910.35614760,444,77.11221600,541970.55199195,0
1522547100000,7046.49000000,7049.98000000,7017.21000000,7030.79000000,67.53691400,1522547399999,475106.44581806,468,27.18633700,191290.31776980,0
1522547400000,7030.79000000,7035.69000000,7005.00000000,7005.01000000,57.41294800,1522547699999,402737.87665595,430,26.83862700,188329.02347462,0
1522547700000,7005.02000000,7011.00000000,6992.80000000,7000.01000000,56.47261200,1522547999999,395394.69337323,412,30.66115700,214717.57841797,0
1522548000000,7001.01000000,7005.01000000,6980.00000000,6985.06000000,65.48444400,1522548299999,457677.33676515,491,25.23353600,176304.93326315,0
1522548300000,6982.01000000,7001.00000000,6982.01000000,6993.00000000,49.11026200,1522548599999,343365.83890141,379,39.31097200,274878.55059910,0
1522548600000,7000.00000000,7014.00000000,7000.00000000,7012.00000000,44.43246300,1522548899999,311378.03871216,268,29.79679200,208812.03032559,0
1522548900000,7012.00000000,7014.00000000,6986.06000000,6992.00000000,31.83429300,1522549199999,222902.04466494,296,11.32905900,79356.88315704,0
1522549200000,6992.00000000,6999.00000000,6985.53000000,6991.00000000,22.57513600,1522549499999,157827.80909410,281,10.84648700,75850.78782728,0
1522549500000,6991.99000000,6995.92000000,6978.01000000,6988.74000000,54.17760800,1522549799999,378457.35011672,250,5.37584100,37572.25005349,0
1522549800000,6988.72000000,6989.08000000,6950.03000000,6964.81000000,91.74809600,1522550099999,638990.18534872,637,38.59233000,268864.84617997,0
1522550100000,6964.81000000,6969.00000000,6940.00000000,6952.13000000,103.26598900,1522550399999,718181.88997700,508,60.20596600,418684.00331912,0
